anio,mes,departamento,cantidadunidades,valormilespesos,toneladas
2014,Enero,Santander,118476,656192.96,118.48
2014,Enero,Santander,741254,3991809.69,741.25
2014,Enero,Santander,139758,775882.55,139.76
2014,Enero,Santander,19170,104292.09,19.17
2014,Enero,Santander,113279,643528.56,113.28
2014,Enero,Santander,304698,1586593.06,304.7
2014,Enero,Santander,125759,669726.31,125.76
2014,Enero,Santander,38435,231663.57,38.44
2014,Enero,Santander,86653,454276.47,86.65
2014,Enero,Santander,76670,422638.23,76.67
2014,Enero,Santander,19885,113174.19,19.89
2014,Enero,Santander,39858,204086.12,39.86
2014,Enero,Santander,413,278.02,0.41
2014,Enero,Tolima,57765,399910.19,57.77
2014,Enero,Tolima,4223,65439.33,4.22
2014,Enero,Tolima,38507,194773.16,38.51
2014,Enero,Tolima,134868,697812.81,134.87
2014,Enero,Tolima,100801,492535.55,100.8
2014,Enero,Tolima,1125862,5769902.31,1125.86
2014,Enero,Tolima,100011,591489.73,100.01
2014,Enero,Tolima,19939,110750.18,19.94
2014,Enero,Tolima,108276,622781.21,108.28
2014,Enero,Tolima,20967,111103.84,20.97
2014,Enero,Tolima,125760,601241.14,125.76
2014,Enero,Tolima,57758,305107.59,57.76
2014,Enero,Tolima,17494,101267.43,17.49
2014,Enero,Tolima,21019,117858.76,21.02
2014,Enero,Tolima,79664,421568.31,79.66
2014,Enero,Tolima,19251,131232.93,19.25
2014,Enero,Tolima,62928,507734.53,62.93
2014,Enero,Valle del Cauca,40068,218950.92,40.07
2014,Enero,Valle del Cauca,59882,300455.86,59.88
2014,Enero,Valle del Cauca,19306,140090.64,19.31
2014,Enero,Valle del Cauca,287016,1777483.74,287.02
2014,Enero,Valle del Cauca,41903,230427.49,41.9
2014,Enero,Valle del Cauca,39923,203904.73,39.92
2014,Enero,Valle del Cauca,19963,100163.66,19.96
2014,Enero,Valle del Cauca,244523,1375410.01,244.52
2014,Enero,Valle del Cauca,19257,99575.68,19.26
2014,Enero,Valle del Cauca,1645,13980.72,1.65
2015,Enero,Antioquia,12000,29019.85,12
2015,Enero,Antioquia,38462,451219.56,38.46
2015,Enero,Antioquia,902618,8882438.6,902.62
2015,Enero,Antioquia,134205,977311.8,134.21
2015,Enero,Antioquia,101971,1045796.65,101.97
2015,Enero,Antioquia,19254,181835.95,19.25
2015,Enero,Antioquia,1693980,16671027.54,1693.98
2015,Enero,Antioquia,1240821,12624509.91,1240.82
2015,Enero,Antioquia,19284,222765.73,19.28
2015,Enero,Antioquia,19903,253136.29,19.9
2015,Enero,Antioquia,43367,433289.43,43.37
2015,Enero,Antioquia,19234,228706.97,19.23
2015,Enero,Antioquia,26400,396217.28,26.4
2015,Enero,Antioquia,731271,7421285.96,731.27
2015,Enero,Antioquia,19250,241623.14,19.25
2015,Enero,Antioquia,19936,238721.18,19.94
2015,Enero,Antioquia,729826,7588530.12,729.83
2015,Enero,Antioquia,556251,5855285.25,556.25
2015,Enero,Antioquia,1200,27634.01,1.2
2015,Enero,Antioquia,300,5898.84,0.3
2015,Enero,Antioquia,480,19758.81,0.48
2015,Enero,Antioquia,5715.36,115708.98,5.72
2015,Enero,Antioquia,306,6852.39,0.31
2015,Enero,Antioquia,57584,631951.47,57.58
2015,Enero,Antioquia,1873647,20290436.66,1873.65
2015,Enero,Antioquia,171841.82,3571476.21,171.84
2015,Enero,Antioquia,135764,2961929.8,135.76
2015,Enero,Antioquia,115141,1206406,115.14
2015,Enero,Antioquia,19141,175809.35,19.14
2015,Enero,Antioquia,19164,197715.2,19.16
2015,Enero,Antioquia,275503,2415843.05,275.5
2015,Enero,Antioquia,36715,379559.61,36.72
2015,Enero,Antioquia,79619,748760.3,79.62
2015,Enero,Antioquia,41972,405950.56,41.97
2015,Enero,Antioquia,51,1361.43,0.05
2015,Enero,Antioquia,19211,209878.2,19.21
2015,Enero,Antioquia,230516,2713017.37,230.52
2015,Enero,Antioquia,76883,725298.9,76.88
2015,Enero,Antioquia,19133,178750.77,19.13
2015,Enero,Antioquia,39669,417133.36,39.67
2015,Enero,Antioquia,104790,1210357.96,104.79
2015,Enero,Antioquia,105,1796.77,0.11
2015,Enero,Bogotá,221,7923.17,0.22
2015,Enero,Bogotá,300,13149.88,0.3
2015,Enero,Bogotá,1270.51,46439.5,1.27
2015,Enero,Bogotá,272.34,8212.13,0.27
2015,Enero,Bogotá,125.78,3844.17,0.13
2015,Enero,Bogotá,96.34,2672.2,0.1
2015,Enero,Bogotá,420,11755.5,0.42
2015,Enero,Bogotá,2522.51,90327.56,2.52
2015,Enero,Bogotá,40,1846.17,0.04
2015,Enero,Bogotá,138.1,4367.67,0.14
2015,Enero,Bogotá,784.18,27768.95,0.78
2015,Enero,Bogotá,57469,770318.82,57.47
2015,Enero,Bogotá,115329,1198931.28,115.33
2015,Enero,Bogotá,19154,247753.72,19.15
2015,Enero,Bogotá,38454,354022.44,38.45
2015,Enero,Bogotá,52284,455457.59,52.28
2015,Enero,Bogotá,3680,81893.17,3.68
2015,Enero,Bogotá,1860,43690.28,1.86
2015,Enero,Bogotá,20160,173045.82,20.16
2015,Enero,Bogotá,185312,2420551.75,185.31
2015,Enero,Bogotá,406365,5616981.8,406.37
2015,Enero,Bogotá,588625,6053625.65,588.63
2015,Enero,Bogotá,956.53,39534.44,0.96
2015,Enero,Bogotá,19899,202046.7,19.9
2015,Enero,Bogotá,3280,114772.45,3.28
2015,Enero,Bogotá,14869.43,530230.57,14.87
2015,Enero,Bogotá,1656.48,67130.27,1.66
2015,Enero,Bogotá,19873,269736.46,19.87
2015,Enero,Bogotá,38492,459371.74,38.49
2015,Enero,Bogotá,735518,7409158.45,735.52
2015,Enero,Bogotá,2970,90834.25,2.97
2015,Enero,Bogotá,1944,59692.56,1.94
2015,Enero,Bogotá,153856,1588018.79,153.86
2015,Enero,Bogotá,77020,805877.4,77.02
2015,Enero,Bogotá,276.25,5626.3,0.28
2015,Enero,Bogotá,1342886,13216096,1342.89
2015,Enero,Bogotá,6657.84,134826.93,6.66
2015,Enero,Bogotá,1230.12,27359.67,1.23
2015,Enero,Bogotá,269.28,5733.44,0.27
2015,Enero,Bogotá,230776,2514127.52,230.78
2015,Enero,Bogotá,19267,209206.74,19.27
2015,Enero,Bogotá,490858,4757985.35,490.86
2015,Enero,Bogotá,37879,438312.54,37.88
2015,Enero,Bogotá,19272,189253.1,19.27
2015,Enero,Bogotá,19257,197001.14,19.26
2015,Enero,Bogotá,19247,188147,19.25
2015,Enero,Bogotá,19232,235504.7,19.23
2015,Enero,Bogotá,19909,203671.17,19.91
2015,Enero,Bogotá,335963,3519972.6,335.96
2015,Enero,Bogotá,152,4770.29,0.15
2015,Enero,Bogotá,8,469.88,0.01
2015,Enero,Bogotá,196.82,9799.26,0.2
2015,Enero,Bolívar,57647,815636.66,57.65
2015,Enero,Caldas,626,11166.57,0.63
2015,Enero,Caldas,651,11738.57,0.65
2015,Enero,Caldas,100,4394.65,0.1
2015,Enero,Caldas,748829,10718442.93,748.83
2015,Enero,Caldas,153322,1907489.66,153.32
2015,Enero,Caldas,42020,466746.4,42.02
2015,Enero,Caldas,38481,432766.7,38.48
2015,Enero,Caldas,500293,4983592.49,500.29
2015,Enero,Caldas,21080,206134.55,21.08
2015,Enero,Caldas,1391702,16287144.9,1391.7
2015,Enero,Caldas,576763,6021014.33,576.76
2015,Enero,Caldas,499821,5093390.16,499.82
2015,Enero,Caldas,9968,110352.47,9.97
2015,Enero,Caldas,10489,135467.99,10.49
2015,Enero,Caldas,183750,1935022.65,183.75
2015,Enero,Caldas,19344,188332.01,19.34
2015,Enero,Caldas,1164912,11607149.02,1164.91
2015,Enero,Caldas,6316,101906.1,6.32
2015,Enero,Caldas,219460,2197729.19,219.46
2015,Enero,Caldas,173179,1708823.73,173.18
2015,Enero,Caldas,1794060,19314354.07,1794.06
2015,Enero,Caldas,99644,1075759.04,99.64
2015,Enero,Caldas,108524,1217765.72,108.52
2015,Enero,Caldas,7565,167994.05,7.57
2015,Enero,Caldas,42202,468453.73,42.2
2015,Enero,Caldas,104694,1053133.41,104.69
2015,Enero,Caldas,62753,760606.93,62.75
2015,Enero,Caldas,99860,1072681.17,99.86
2015,Enero,Caldas,19216,201467.19,19.22
2015,Enero,Caldas,57574,628808.01,57.57
2015,Enero,Caldas,307543,3573543.5,307.54
2015,Enero,Caldas,78578,889574.22,78.58
2015,Enero,Caldas,95989,1080653.46,95.99
2015,Enero,Caldas,41898,462860.99,41.9
2015,Enero,Casanare,24439,270656.76,24.44
2015,Enero,Cauca,40927,499032.22,40.93
2015,Enero,Cauca,8977,134894.71,8.98
2015,Enero,Cauca,455153,5710399.85,455.15
2015,Enero,Cauca,288645,3018264.2,288.64
2015,Enero,Cauca,67798,866760.27,67.8
2015,Enero,Cauca,38399,367757.75,38.4
2015,Enero,Cauca,6720,197646.52,6.72
2015,Enero,Cauca,1125657,11983611.66,1125.66
2015,Enero,Cauca,19886,203690.67,19.89
2015,Enero,Cauca,547357,5220072.31,547.36
2015,Enero,Cauca,384089,3195321.85,384.09
2015,Enero,Cauca,65065,629652.33,65.06
2015,Enero,Cauca,137374,1361845.42,137.37
2015,Enero,Cauca,104786,1045976.39,104.79
2015,Enero,Cesar,17398,212251.76,17.4
2015,Enero,Cundinamarca,138,3665.27,0.14
2015,Enero,Cundinamarca,75,2886.04,0.08
2015,Enero,Cundinamarca,24,923.53,0.02
2015,Enero,Cundinamarca,1890,20194.22,1.89
2015,Enero,Cundinamarca,4686,187163.13,4.69
2015,Enero,Huila,64858.99,776317.09,64.86
2015,Enero,Huila,288016,3014740.15,288.02
2015,Enero,Huila,562926,4994676.7,562.93
2015,Enero,Huila,38132,568106.2,38.13
2015,Enero,Huila,150125.8,1460127.05,150.13
2015,Enero,Huila,307448,2819900.61,307.45
2015,Enero,Huila,360676,3492253.18,360.68
2015,Enero,Huila,192548,2041049,192.55
2015,Enero,Huila,1779785,18625052.29,1779.79
2015,Enero,Huila,83947,1078392.96,83.95
2015,Enero,Huila,119738,1275521.05,119.74
2015,Enero,Huila,1435523,15568354.2,1435.52
2015,Enero,Huila,38494,395934.03,38.49
2015,Enero,Huila,192271,1928534.5,192.27
2015,Enero,Huila,108201,1024462.88,108.2
2015,Enero,Huila,226818,2371644.69,226.82
2015,Enero,Huila,19308,240492.11,19.31
2015,Enero,Huila,19250,219435.75,19.25
2015,Enero,Huila,501000,5087261.66,501
2015,Enero,Huila,576828,5901069.98,576.83
2015,Enero,Huila,19243,199231.8,19.24
2015,Enero,Huila,421358,5297178.37,421.36
2015,Enero,Huila,38325,371864.46,38.33
2015,Enero,Huila,520674,5451882.31,520.67
2015,Enero,Huila,417335,4264826.33,417.33
2015,Enero,Huila,19945,241353.56,19.95
2015,Enero,Huila,19953,193771.18,19.95
2015,Enero,Huila,119480,1221936.78,119.48
2015,Enero,Huila,39773,390882.64,39.77
2015,Enero,Huila,38446,374853.58,38.45
2015,Enero,Huila,39816,416931.38,39.82
2015,Enero,Huila,288229,2948506.57,288.23
2015,Enero,Huila,17437,210968.73,17.44
2015,Enero,Huila,57623,589820.35,57.62
2015,Enero,Huila,62803,684883.99,62.8
2015,Enero,Magdalena,19234,251201.52,19.23
2015,Enero,Magdalena,57716,753183.39,57.72
2015,Enero,Magdalena,169717,2343566.62,169.72
2015,Enero,Magdalena,19941,278244.09,19.94
2015,Enero,Magdalena,141718,1717772.15,141.72
2015,Enero,Magdalena,41936,385237.62,41.94
2015,Enero,Magdalena,38456,533234.79,38.46
2015,Enero,Magdalena,192426,2313280.7,192.43
2015,Enero,Magdalena,100153,771115.57,100.15
2015,Enero,Nariño,19317,228794.3,19.32
2015,Enero,Nariño,57772,876032.14,57.77
2015,Enero,Nariño,229097,2824115.73,229.1
2015,Enero,Nariño,83919,954499.68,83.92
2015,Enero,Nariño,244679,2306978.24,244.68
2015,Enero,Nariño,288255,2976751.66,288.25
2015,Enero,Nariño,57833,729422.76,57.83
2015,Enero,Nariño,108878,1127504.58,108.88
2015,Enero,Nariño,63009,658681.06,63.01
2015,Enero,Norte de Santander,151832.39,1662509.48,151.83
2015,Enero,Quindío,200,2406.71,0.2
2015,Enero,Quindío,200,2863.8,0.2
2015,Enero,Quindío,120,2863.8,0.12
2015,Enero,Quindío,1010283,10066722.54,1010.28
2015,Enero,Quindío,128738,1803281.23,128.74
2015,Enero,Quindío,3162,67108.7,3.16
2015,Enero,Quindío,192351,2233512.94,192.35
2015,Enero,Quindío,94119,1090489.05,94.12
2015,Enero,Quindío,612,15554.17,0.61
2015,Enero,Quindío,1088,28367.94,1.09
2015,Enero,Quindío,36795,410903.78,36.8
2015,Enero,Quindío,19271,218531.55,19.27
2015,Enero,Quindío,3202323,33568761.96,3202.32
2015,Enero,Quindío,37651,414174.39,37.65
2015,Enero,Quindío,19281,205226.05,19.28
2015,Enero,Quindío,19880,229854.54,19.88
2015,Enero,Quindío,961230,10221337.38,961.23
2015,Enero,Quindío,38529,453108.96,38.53
2015,Enero,Quindío,59808,776835.71,59.81
2015,Enero,Quindío,19205,320237.87,19.2
2015,Enero,Quindío,92269,909668.18,92.27
2015,Enero,Quindío,41103,508848.81,41.1
2015,Enero,Quindío,251725,2546711.44,251.72
2015,Enero,Quindío,19191,190814.18,19.19
2015,Enero,Quindío,629406,6926610.49,629.41
2015,Enero,Quindío,38418,400256.62,38.42
2015,Enero,Quindío,326786,3463771.36,326.79
2015,Enero,Quindío,115490,1219075.1,115.49
2015,Enero,Quindío,19194,237806.1,19.19
2015,Enero,Quindío,19292,235662.59,19.29
2015,Enero,Quindío,34935,407801.63,34.94
2015,Enero,Quindío,83662,855406.63,83.66
2015,Enero,Quindío,19202,228733.78,19.2
2015,Enero,Quindío,70040,719125.6,70.04
2015,Enero,Risaralda,100,2481.96,0.1
2015,Enero,Risaralda,150,3722.94,0.15
2015,Enero,Risaralda,38484,655330.69,38.48
2015,Enero,Risaralda,403956,4537430.77,403.96
2015,Enero,Risaralda,57738,597110.99,57.74
2015,Enero,Risaralda,39245,438939.16,39.24
2015,Enero,Risaralda,460265,4613509.82,460.26
2015,Enero,Risaralda,152502,1716688.13,152.5
2015,Enero,Risaralda,527415,5105437.37,527.41
2015,Enero,Risaralda,38513,374637.01,38.51
2015,Enero,Risaralda,6078249,62125978.83,6078.25
2015,Enero,Risaralda,177016,1633823.24,177.02
2015,Enero,Risaralda,19275,199799.41,19.27
2015,Enero,Risaralda,19281,192549.84,19.28
2015,Enero,Risaralda,57779,623288.37,57.78
2015,Enero,Risaralda,79742,773748.36,79.74
2015,Enero,Risaralda,641614,7751689.83,641.61
2015,Enero,Risaralda,192504,1956835.8,192.5
2015,Enero,Risaralda,20001,196248.77,20
2015,Enero,Risaralda,538597,4917331.44,538.6
2015,Enero,Risaralda,19935,211124.76,19.93
2015,Enero,Risaralda,43289,432510.13,43.29
2015,Enero,Risaralda,82003,870799.56,82
2015,Enero,Risaralda,38513,443343.47,38.51
2015,Enero,Risaralda,775521,7747355.57,775.52
2015,Enero,Risaralda,415511,3384567.91,415.51
2015,Enero,Risaralda,38362,427270.9,38.36
2015,Enero,Risaralda,19202,202418.79,19.2
2015,Enero,Risaralda,345956,3751325.53,345.96
2015,Enero,Risaralda,63024,651599.38,63.02
2015,Enero,Risaralda,19293,213704.81,19.29
2015,Enero,Risaralda,19177,207895.22,19.18
2015,Enero,Risaralda,178094,1945678.8,178.09
2015,Enero,Risaralda,38489,475554.3,38.49
2015,Enero,Risaralda,2670,52803.84,2.67
2015,Enero,Risaralda,450,11307.39,0.45
2015,Enero,Santander,363021,3712881.39,363.02
2015,Enero,Santander,314484,3309133.68,314.48
2015,Enero,Santander,87302,1057427.31,87.3
2015,Enero,Santander,38324,423887.85,38.32
2015,Enero,Santander,36722,454334.8,36.72
2015,Enero,Santander,6986,79935.3,6.99
2015,Enero,Santander,563437,5582066.2,563.44
2015,Enero,Santander,288139,3065882.81,288.14
2015,Enero,Santander,84608,820346.78,84.61
2015,Enero,Santander,19243,188327.28,19.24
2015,Enero,Santander,272757,2866762.69,272.76
2015,Enero,Santander,57642,625176.2,57.64
2015,Enero,Santander,19214,193589.13,19.21
2015,Enero,Santander,81400,825140.07,81.4
2015,Enero,Santander,19226,204310.6,19.23
2015,Enero,Santander,77000,789290.94,77
2015,Enero,Santander,19228,185538.73,19.23
2015,Enero,Santander,38520,398366.71,38.52
2015,Enero,Santander,19265,196835.16,19.27
2015,Enero,Santander,39850,389919.36,39.85
2015,Enero,Santander,313268,3043934.99,313.27
2015,Enero,Tolima,173117,1945085.11,173.12
2015,Enero,Tolima,38352,486246.26,38.35
2015,Enero,Tolima,137747,1459735.35,137.75
2015,Enero,Tolima,19199,212707.14,19.2
2015,Enero,Tolima,19829,352284.03,19.83
2015,Enero,Tolima,38244,372372.48,38.24
2015,Enero,Tolima,6940,25237.57,6.94
2015,Enero,Tolima,19234,209610.3,19.23
2015,Enero,Tolima,1771449,17761058.68,1771.45
2015,Enero,Tolima,143218,1408272.19,143.22
2015,Enero,Tolima,43459,420564.96,43.46
2015,Enero,Tolima,39215,399689.88,39.22
2015,Enero,Tolima,19250,191480.19,19.25
2015,Enero,Tolima,19280,201125.81,19.28
2015,Enero,Tolima,288583,2010428.1,288.58
2015,Enero,Tolima,73376,730044.59,73.38
2015,Enero,Tolima,19202,176643.8,19.2
2015,Enero,Tolima,76957,727685.1,76.96
2015,Enero,Tolima,76869,729595.6,76.87
2015,Enero,Tolima,20917,149723.29,20.92
2015,Enero,Tolima,19230,188447.55,19.23
2015,Enero,Tolima,19240,190574.04,19.24
2015,Enero,Tolima,19250,208920.56,19.25
2015,Enero,Tolima,19266,181119.38,19.27
2015,Enero,Tolima,19207,196002.76,19.21
2015,Enero,Valle del Cauca,253600,2471870.53,253.6
2015,Enero,Valle del Cauca,23408,328400.21,23.41
2015,Enero,Valle del Cauca,39883,394623.57,39.88
2015,Enero,Valle del Cauca,76868,797345.43,76.87
2015,Enero,Valle del Cauca,33561,324820.04,33.56
2015,Enero,Valle del Cauca,268917,3005895.39,268.92
2015,Enero,Valle del Cauca,256631,2968334.54,256.63
2015,Enero,Valle del Cauca,1000822,10484906.73,1000.82
2015,Enero,Valle del Cauca,150830,1495324.74,150.83
2015,Enero,Valle del Cauca,5250,142356.62,5.25
2016,Enero,Antioquia,595798,6614668.91,595.8
2016,Enero,Antioquia,5138,55209.89,5.14
2016,Enero,Antioquia,41733,359132.24,41.73
2016,Enero,Antioquia,57744,578779.29,57.74
2016,Enero,Antioquia,100014,887627.33,100.01
2016,Enero,Antioquia,19258,175880.22,19.26
2016,Enero,Antioquia,56306,578086.62,56.31
2016,Enero,Antioquia,211472,1924840.21,211.47
2016,Enero,Antioquia,679271,6427837.75,679.27
2016,Enero,Antioquia,520169,4887985.03,520.17
2016,Enero,Antioquia,39802,368519.76,39.8
2016,Enero,Antioquia,19223,183562.98,19.22
2016,Enero,Antioquia,41798,388964.34,41.8
2016,Enero,Antioquia,11517.5,155605.38,11.52
2016,Enero,Antioquia,107756,1018649.51,107.76
2016,Enero,Antioquia,3140,82479.28,3.14
2016,Enero,Antioquia,15494,168560.1,15.49
2016,Enero,Antioquia,418931,3941459.09,418.93
2016,Enero,Antioquia,307870,2998039.03,307.87
2016,Enero,Antioquia,3504,38203.66,3.5
2016,Enero,Antioquia,19160,336663,19.16
2016,Enero,Antioquia,143134,1288976.51,143.13
2016,Enero,Antioquia,19176,203218.18,19.18
2016,Enero,Antioquia,1538268,16628144.12,1538.27
2016,Enero,Antioquia,203085.74,5588647.58,203.09
2016,Enero,Antioquia,325403.2,8432277.34,325.4
2016,Enero,Antioquia,79631,765110.1,79.63
2016,Enero,Antioquia,38403,283148.84,38.4
2016,Enero,Antioquia,59438,624770.93,59.44
2016,Enero,Antioquia,44061,644554.57,44.06
2016,Enero,Antioquia,167721,1481034.79,167.72
2016,Enero,Antioquia,1960,32903.48,1.96
2016,Enero,Atlántico,500,57.43,0.5
2016,Enero,Atlántico,38.4,1922.36,0.04
2016,Enero,Bogotá,67,2200.72,0.07
2016,Enero,Bogotá,483,16149.43,0.48
2016,Enero,Bogotá,1968,27434.81,1.97
2016,Enero,Bogotá,249,9036.96,0.25
2016,Enero,Bogotá,1994.04,64121.9,1.99
2016,Enero,Bogotá,60,1815.69,0.06
2016,Enero,Bogotá,626,19485.55,0.63
2016,Enero,Bogotá,550,16633.68,0.55
2016,Enero,Bogotá,605,19799.31,0.61
2016,Enero,Bogotá,35,1311.62,0.04
2016,Enero,Bogotá,26.94,32.94,0.03
2016,Enero,Bogotá,1120,34608.8,1.12
2016,Enero,Bogotá,210,5470.08,0.21
2016,Enero,Bogotá,1700,50840.79,1.7
2016,Enero,Bogotá,76788,1046161.08,76.79
2016,Enero,Bogotá,19963,175209.98,19.96
2016,Enero,Bogotá,38681,367308.52,38.68
2016,Enero,Bogotá,381,8674.73,0.38
2016,Enero,Bogotá,544,12102.88,0.54
2016,Enero,Bogotá,211610,1960822.6,211.61
2016,Enero,Bogotá,19928,180142.64,19.93
2016,Enero,Bogotá,59958,556400.46,59.96
2016,Enero,Bogotá,19220,191529.4,19.22
2016,Enero,Bogotá,251209,2350024.04,251.21
2016,Enero,Bogotá,76466,757402.34,76.47
2016,Enero,Bogotá,166656,1537781.16,166.66
2016,Enero,Bogotá,460885,4198390.18,460.88
2016,Enero,Bogotá,21616,202517.26,21.62
2016,Enero,Bogotá,162.5,2390,0.16
2016,Enero,Bogotá,482680,4899013.88,482.68
2016,Enero,Bogotá,236861,2368105.69,236.86
2016,Enero,Bogotá,2448,103235.04,2.45
2016,Enero,Bogotá,108,4765.36,0.11
2016,Enero,Bogotá,122.4,5845.72,0.12
2016,Enero,Bogotá,126128,1182576.78,126.13
2016,Enero,Bogotá,104955,1023297.91,104.95
2016,Enero,Bogotá,95.2,2585.13,0.1
2016,Enero,Bogotá,386.56,12121.96,0.39
2016,Enero,Caldas,980,12424.88,0.98
2016,Enero,Caldas,476,16383.48,0.48
2016,Enero,Caldas,211328,3030574.67,211.33
2016,Enero,Caldas,115311,1251942.47,115.31
2016,Enero,Caldas,314464,3007824.69,314.46
2016,Enero,Caldas,19190,197245.8,19.19
2016,Enero,Caldas,99583,962966.43,99.58
2016,Enero,Caldas,57618,623360.88,57.62
2016,Enero,Caldas,17494,167848.22,17.49
2016,Enero,Caldas,19242,182376.15,19.24
2016,Enero,Caldas,69903,768233.17,69.9
2016,Enero,Caldas,42016,388462.52,42.02
2016,Enero,Caldas,2101960,20749511.16,2101.96
2016,Enero,Caldas,56281,658290.71,56.28
2016,Enero,Caldas,258731,2505012.35,258.73
2016,Enero,Caldas,153915,1461458.21,153.91
2016,Enero,Caldas,550553,8913165.52,550.55
2016,Enero,Caldas,39810,363713.92,39.81
2016,Enero,Caldas,3464,43349.77,3.46
2016,Enero,Caldas,38513,328411.99,38.51
2016,Enero,Caldas,148971,1572737.81,148.97
2016,Enero,Caldas,19219,166970.32,19.22
2016,Enero,Caldas,83795,831567.98,83.8
2016,Enero,Caldas,326665,4566545.55,326.67
2016,Enero,Caldas,19256,197376.1,19.26
2016,Enero,Caldas,38346,363010.15,38.35
2016,Enero,Caldas,111477,1170755.73,111.48
2016,Enero,Caldas,18101,146758.2,18.1
2016,Enero,Caldas,104853,1039666.09,104.85
2016,Enero,Caldas,115165,1318824.63,115.17
2016,Enero,Caldas,15675,144781.36,15.68
2016,Enero,Caldas,3483,32419.65,3.48
2016,Enero,Caldas,62938,636353.93,62.94
2016,Enero,Caldas,43234,413512.11,43.23
2016,Enero,Caldas,19185,175260.67,19.18
2016,Enero,Caldas,105565,1076252.91,105.56
2016,Enero,Cauca,251715,2075279.31,251.72
2016,Enero,Cauca,113765,1297510.08,113.77
2016,Enero,Cauca,96128,1444161.72,96.13
2016,Enero,Cauca,76934,751717.68,76.93
2016,Enero,Cauca,36726,502315.97,36.73
2016,Enero,Cauca,33217,1153129.63,33.22
2016,Enero,Cauca,173188,1596198.45,173.19
2016,Enero,Cauca,1771645,17560518.12,1771.64
2016,Enero,Cauca,192289,2313438.8,192.29
2016,Enero,Cauca,19206,265601.09,19.21
2016,Enero,Cauca,1555,36601.93,1.55
2016,Enero,Cauca,19302,231838.79,19.3
2016,Enero,Cauca,4253,56535.47,4.25
2016,Enero,Cauca,42555,460739.98,42.55
2016,Enero,Cauca,16447,189120.15,16.45
2016,Enero,Cauca,39930,390834.12,39.93
2016,Enero,Cesar,38530,368663.83,38.53
2016,Enero,Cesar,73317,1009832.11,73.32
2016,Enero,Cesar,19193,179094.91,19.19
2016,Enero,Cundinamarca,2160,84910.85,2.16
2016,Enero,Cundinamarca,2754,116629.66,2.75
2016,Enero,Cundinamarca,1468,75851.84,1.47
2016,Enero,Cundinamarca,1944,106940.74,1.94
2016,Enero,Cundinamarca,34901,328755.16,34.9
2016,Enero,Huila,750,10157.04,0.75
2016,Enero,Huila,37.05,1023.31,0.04
2016,Enero,Huila,403.3,9358.8,0.4
2016,Enero,Huila,250,3385.68,0.25
2016,Enero,Huila,767951,8241711.17,767.95
2016,Enero,Huila,1317,14641.04,1.32
2016,Enero,Huila,19139,232385.02,19.14
2016,Enero,Huila,458462,4388068.7,458.46
2016,Enero,Huila,57636,557120.08,57.64
2016,Enero,Huila,299342,2842459.06,299.34
2016,Enero,Huila,317801,3033386.95,317.8
2016,Enero,Huila,38562,368378.44,38.56
2016,Enero,Huila,120,12667.19,0.12
2016,Enero,Huila,3938225,37691450.03,3938.22
2016,Enero,Huila,105047,1032452.79,105.05
2016,Enero,Huila,19249,165260.93,19.25
2016,Enero,Huila,19255,193074.96,19.25
2016,Enero,Huila,40307,376310.03,40.31
2016,Enero,Huila,17555,161789.86,17.55
2016,Enero,Huila,204053,2575083.4,204.05
2016,Enero,Huila,79670,765700.61,79.67
2016,Enero,Huila,96086,929625.76,96.09
2016,Enero,Huila,38479,448106.62,38.48
2016,Enero,Huila,41994,364092.77,41.99
2016,Enero,Huila,272072,2584899.26,272.07
2016,Enero,Huila,59719,638105.76,59.72
2016,Enero,Huila,384342,4184587.97,384.34
2016,Enero,Huila,19176,189174.73,19.18
2016,Enero,Huila,595393,7251788.25,595.39
2016,Enero,Huila,1060509,10839435.82,1060.51
2016,Enero,Huila,269523,2835865.56,269.52
2016,Enero,Huila,19195,180863.63,19.2
2016,Enero,Huila,38613,363871.2,38.61
2016,Enero,Huila,80354,772631.73,80.35
2016,Enero,Huila,99649,947504.01,99.65
2016,Enero,Huila,253637,2443265.96,253.64
2016,Enero,Huila,758531,7379681.37,758.53
2016,Enero,Huila,19220,185765.4,19.22
2016,Enero,Magdalena,57642,827844.39,57.64
2016,Enero,Magdalena,19245,281188.54,19.25
2016,Enero,Magdalena,39161,506209.56,39.16
2016,Enero,Magdalena,38448,530006.83,38.45
2016,Enero,Magdalena,181753,2416528.38,181.75
2016,Enero,Magdalena,19219,315419.14,19.22
2016,Enero,Magdalena,94438,1245416.47,94.44
2016,Enero,Magdalena,34991,569135.49,34.99
2016,Enero,Magdalena,21000,218780.48,21
2016,Enero,Magdalena,38448,539385.6,38.45
2016,Enero,Magdalena,59150,766274.04,59.15
2016,Enero,Magdalena,55944,841859.26,55.94
2016,Enero,Magdalena,69905,1028236.8,69.91
2016,Enero,Magdalena,210145,2635152,210.15
2016,Enero,Magdalena,19251,287043.72,19.25
2016,Enero,Nariño,43306,405147.41,43.31
2016,Enero,Nariño,748114,8428877.04,748.11
2016,Enero,Nariño,5289,112777.32,5.29
2016,Enero,Nariño,3027,67442.41,3.03
2016,Enero,Nariño,304117,2820942.01,304.12
2016,Enero,Norte de Santander,129907.8,1302907.21,129.91
2016,Enero,Norte de Santander,12.5,236.19,0.01
2016,Enero,Quindío,280,4707.33,0.28
