anio,mes,departamento,cantidadunidades,valormilespesos,toneladas
2010,Mayo,Valle del Cauca,15463.8,65085.05,15.46
2010,Mayo,Valle del Cauca,83241.98,315888.31,83.24
2010,Mayo,Valle del Cauca,46988,180988.29,46.99
2010,Mayo,Valle del Cauca,23494,90494.15,23.49
2010,Mayo,Valle del Cauca,13002,79666.44,13
2010,Mayo,Valle del Cauca,17279.23,107138.02,17.28
2010,Mayo,Valle del Cauca,52848.34,365413.6,52.85
2010,Mayo,Valle del Cauca,76408.18,604313.66,76.41
2010,Mayo,Valle del Cauca,255,1679.94,0.26
2010,Mayo,Valle del Cauca,3091.2,21346.87,3.09
2010,Mayo,Valle del Cauca,1472,7135.79,1.47
2010,Mayo,Valle del Cauca,3225.6,23402.78,3.23
2010,Mayo,Valle del Cauca,1525.54,9299.57,1.53
2010,Mayo,Valle del Cauca,11380,65148.23,11.38
2010,Mayo,Valle del Cauca,1.07,6.56,0
2010,Noviembre,Valle del Cauca,18545.33,109567.4,18.55
2010,Mayo,Valle del Cauca,325.5,2652.8,0.33
2010,Mayo,Valle del Cauca,37636.79,255311.94,37.64
2010,Noviembre,Valle del Cauca,16234.28,53646.17,16.23
2010,Noviembre,Valle del Cauca,36770,92558.27,36.77
2010,Noviembre,Valle del Cauca,1914.24,10840.68,1.91
2010,Noviembre,Valle del Cauca,34.37,292.36,0.03
2010,Noviembre,Valle del Cauca,27.94,256.31,0.03
2010,Noviembre,Valle del Cauca,4257.22,19335,4.26
2010,Noviembre,Valle del Cauca,341.6,5947.66,0.34
2010,Noviembre,Valle del Cauca,4517.39,28649.59,4.52
2010,Noviembre,Valle del Cauca,12488.8,82991.49,12.49
2010,Noviembre,Valle del Cauca,165.6,2465.96,0.17
2010,Noviembre,Valle del Cauca,2432,12940.19,2.43
2010,Noviembre,Valle del Cauca,2285.5,9266.82,2.29
2010,Noviembre,Valle del Cauca,70857.12,251136.92,70.86
2010,Noviembre,Valle del Cauca,10070.2,55261.76,10.07
2010,Noviembre,Valle del Cauca,9569.6,25226.93,9.57
2010,Noviembre,Valle del Cauca,1242,20859.93,1.24
2010,Noviembre,Valle del Cauca,4384.54,28362.97,4.38
2010,Noviembre,Valle del Cauca,16166.08,89222.77,16.17
2010,Noviembre,Valle del Cauca,67501,235357.62,67.5
2010,Noviembre,Valle del Cauca,1320,12428.71,1.32
2010,Noviembre,Valle del Cauca,700,7328.97,0.7
2010,Noviembre,Valle del Cauca,46080,163158.93,46.08
2010,Noviembre,Valle del Cauca,23494,83586.2,23.49
2010,Noviembre,Valle del Cauca,7680,24154.13,7.68
2010,Noviembre,Valle del Cauca,16708,105464.61,16.71
2010,Noviembre,Valle del Cauca,19949.57,168046.47,19.95
2010,Noviembre,Valle del Cauca,49864.15,438710.92,49.86
2010,Noviembre,Valle del Cauca,86175.62,612820.68,86.18
2010,Noviembre,Valle del Cauca,3888,24816.57,3.89
2010,Noviembre,Valle del Cauca,96,1635.41,0.1
2010,Noviembre,Valle del Cauca,26797.66,133692.46,26.8
2010,Octubre,Valle del Cauca,2170.8,8835.07,2.17
2010,Octubre,Valle del Cauca,778.56,4262.33,0.78
2010,Octubre,Valle del Cauca,10000,67183.5,10
2010,Octubre,Valle del Cauca,15834,41386.62,15.83
2010,Octubre,Valle del Cauca,10454.08,42162.67,10.45
2010,Octubre,Valle del Cauca,1610.28,5326.96,1.61
2010,Octubre,Valle del Cauca,937.6,2832.39,0.94
2010,Octubre,Valle del Cauca,12.1,73.18,0.01
2010,Octubre,Valle del Cauca,20000,144096,20
2010,Octubre,Valle del Cauca,19298.8,116193.43,19.3
2010,Octubre,Valle del Cauca,1038,13665.19,1.04
2010,Octubre,Valle del Cauca,1715.57,10819.39,1.72
2010,Octubre,Valle del Cauca,20000,152665.8,20
2010,Octubre,Valle del Cauca,23466.36,79093.79,23.47
2010,Octubre,Valle del Cauca,13737.41,89838.3,13.74
2010,Octubre,Valle del Cauca,23810.94,104869.74,23.81
2010,Octubre,Valle del Cauca,21249.41,131290.49,21.25
2010,Octubre,Valle del Cauca,2157.8,6061.01,2.16
2010,Octubre,Valle del Cauca,2078.14,13339.7,2.08
2010,Octubre,Valle del Cauca,22819.84,132768.36,22.82
2010,Octubre,Valle del Cauca,70482,253856.24,70.48
2010,Octubre,Valle del Cauca,142202.72,521860.1,142.2
2010,Octubre,Valle del Cauca,23494,82675.08,23.49
2010,Octubre,Valle del Cauca,7649.28,23258.36,7.65
2010,Octubre,Valle del Cauca,16725,100031.85,16.73
2010,Octubre,Valle del Cauca,28331.9,168568.13,28.33
2010,Octubre,Valle del Cauca,60936.63,451382.7,60.94
2010,Octubre,Valle del Cauca,107665.75,753876.95,107.67
2010,Octubre,Valle del Cauca,230.4,3230.92,0.23
2010,Octubre,Valle del Cauca,117.72,1704.6,0.12
2010,Octubre,Valle del Cauca,2580.48,25505.84,2.58
2010,Octubre,Valle del Cauca,42.2,644.65,0.04
2010,Octubre,Valle del Cauca,17208,84410.98,17.21
2010,Octubre,Valle del Cauca,7.34,43.75,0.01
2010,Octubre,Valle del Cauca,4491.36,48708.75,4.49
2010,Octubre,Valle del Cauca,23406.58,162328.7,23.41
2010,Septiembre,Valle del Cauca,2192.4,9211.58,2.19
2010,Septiembre,Valle del Cauca,383,1925.87,0.38
2010,Septiembre,Valle del Cauca,11634.8,58468.95,11.63
2010,Septiembre,Valle del Cauca,2994.48,17466.4,2.99
2010,Septiembre,Valle del Cauca,4.92,50.32,0
2010,Septiembre,Valle del Cauca,4717.44,36608.06,4.72
2010,Septiembre,Valle del Cauca,76.8,466.66,0.08
2010,Septiembre,Valle del Cauca,410,1972.41,0.41
2010,Septiembre,Valle del Cauca,11499.6,71983.71,11.5
2010,Septiembre,Valle del Cauca,1063.2,13500.81,1.06
2010,Septiembre,Valle del Cauca,1244,7755.73,1.24
2010,Septiembre,Valle del Cauca,2419.2,33255.87,2.42
2010,Septiembre,Valle del Cauca,989.28,6073.01,0.99
2010,Septiembre,Valle del Cauca,11056,37502.4,11.06
2010,Septiembre,Valle del Cauca,2223.36,8396.39,2.22
2010,Septiembre,Valle del Cauca,9444.48,24617.93,9.44
2010,Septiembre,Valle del Cauca,5031.93,33159.85,5.03
2010,Septiembre,Valle del Cauca,8632,16726.29,8.63
2010,Septiembre,Valle del Cauca,17576.92,107437.87,17.58
2010,Septiembre,Valle del Cauca,14758.42,90613.06,14.76
2010,Septiembre,Valle del Cauca,23040,74373.75,23.04
2010,Septiembre,Valle del Cauca,85727.6,290426.23,85.73
2010,Septiembre,Valle del Cauca,2777.82,9881.63,2.78
2010,Septiembre,Valle del Cauca,35016,202617.46,35.02
2010,Septiembre,Valle del Cauca,28360.06,179022.69,28.36
2010,Septiembre,Valle del Cauca,57325.35,324009.7,57.33
2010,Septiembre,Valle del Cauca,71220.35,494424.8,71.22
2010,Septiembre,Valle del Cauca,355.2,5379.8,0.36
2010,Septiembre,Valle del Cauca,372,3669.41,0.37
2010,Septiembre,Valle del Cauca,806.4,12310.4,0.81
2010,Septiembre,Valle del Cauca,1080,6610.33,1.08
2010,Septiembre,Valle del Cauca,33645,194914.33,33.65
2010,Septiembre,Valle del Cauca,42396.58,204521.92,42.4
2011,Abril,Antioquia,59214.56,434222.66,59.21
2011,Abril,Antioquia,615.6,2590.45,0.62
2011,Abril,Antioquia,12000,86642.23,12
2011,Abril,Antioquia,8040,27550.71,8.04
2011,Abril,Antioquia,11972.16,165252.73,11.97
2011,Abril,Antioquia,75060,477845.85,75.06
2011,Abril,Antioquia,1946.51,11616.47,1.95
2011,Abril,Antioquia,9610,86509.98,9.61
2011,Abril,Antioquia,10000,81999.14,10
2011,Abril,Antioquia,1836,11251.94,1.84
2011,Abril,Antioquia,518.4,4223.16,0.52
2011,Abril,Antioquia,2138.8,6575.17,2.14
2011,Abril,Antioquia,300000,2552347.26,300
2011,Abril,Antioquia,720,9307.39,0.72
2011,Abril,Antioquia,26060,305368.45,26.06
2011,Abril,Antioquia,3200,10514.1,3.2
2011,Abril,Antioquia,1380.04,10159.95,1.38
2011,Abril,Antioquia,1693.2,6529.28,1.69
2011,Abril,Antioquia,2560,13854.75,2.56
2011,Abril,Antioquia,100000,818509.5,100
2011,Abril,Antioquia,31351.2,240539.26,31.35
2011,Abril,Antioquia,8595.34,51438.38,8.6
2011,Abril,Antioquia,906,2856.6,0.91
2011,Abril,Antioquia,103.68,1362.97,0.1
2011,Abril,Antioquia,108,1501.92,0.11
2011,Abril,Antioquia,13640,87348.34,13.64
2011,Abril,Antioquia,242,1640.56,0.24
2011,Abril,Antioquia,3000,7446.16,3
2011,Abril,Antioquia,166000,1418788.47,166
2011,Abril,Antioquia,30,90.57,0.03
2011,Abril,Antioquia,2160,4620.01,2.16
2011,Agosto,Antioquia,864,8061.68,0.86
2011,Agosto,Antioquia,15880,208208.94,15.88
2011,Agosto,Antioquia,57144.8,442850.1,57.14
2011,Agosto,Antioquia,19736,139420.91,19.74
2011,Agosto,Antioquia,1052.4,12203.95,1.05
2011,Agosto,Antioquia,14220.29,168085.03,14.22
2011,Agosto,Antioquia,43595.1,210280.25,43.6
2011,Agosto,Antioquia,2107.6,12506.22,2.11
2011,Agosto,Antioquia,288,2590.39,0.29
2011,Agosto,Antioquia,2560,14922.26,2.56
2011,Agosto,Antioquia,230.4,1477.17,0.23
2011,Agosto,Antioquia,5936,20659.43,5.94
2011,Agosto,Antioquia,720,10930.93,0.72
2011,Agosto,Antioquia,11740,138771.14,11.74
2011,Agosto,Antioquia,1655.45,5580.13,1.66
2011,Agosto,Antioquia,1704,9793.68,1.7
2011,Agosto,Antioquia,57.6,535.44,0.06
2011,Agosto,Antioquia,124.56,1595.87,0.12
2011,Agosto,Antioquia,5888,37735.56,5.89
2011,Agosto,Antioquia,115.2,1066.01,0.12
2011,Agosto,Antioquia,4368,30740.98,4.37
2011,Agosto,Antioquia,408.96,3514.89,0.41
2011,Agosto,Antioquia,450,6541.29,0.45
2011,Agosto,Antioquia,872,2704.95,0.87
2011,Agosto,Antioquia,18696,115021.88,18.7
2011,Agosto,Antioquia,150,2445.33,0.15
2011,Agosto,Antioquia,648,10687.98,0.65
2011,Agosto,Antioquia,11640,151806.38,11.64
2011,Agosto,Antioquia,12304.08,165874.13,12.3
2011,Agosto,Antioquia,288,5019.36,0.29
2011,Agosto,Antioquia,82711.8,189596.1,82.71
2011,Agosto,Antioquia,8300,19287.34,8.3
2011,Agosto,Antioquia,720,712.25,0.72
2011,Diciembre,Antioquia,25,132.5,0.03
2011,Diciembre,Antioquia,29.5,303.21,0.03
2011,Diciembre,Antioquia,100000,568494.5,100
2011,Diciembre,Antioquia,19932.8,185003.32,19.93
2011,Diciembre,Antioquia,7000,54091.45,7
2011,Diciembre,Antioquia,1728,17904.57,1.73
2011,Diciembre,Antioquia,31787.86,415199.61,31.79
2011,Diciembre,Antioquia,29179.8,166219.62,29.18
2011,Diciembre,Antioquia,456.48,6397.97,0.46
2011,Diciembre,Antioquia,166.5,2139.08,0.17
2011,Diciembre,Antioquia,2860,16742.64,2.86
2011,Diciembre,Antioquia,17000,166230.5,17
2011,Diciembre,Antioquia,2000,17039.35,2
2011,Diciembre,Antioquia,4626.09,21008.03,4.63
2011,Diciembre,Antioquia,864,16566.89,0.86
2011,Diciembre,Antioquia,26460,344005.17,26.46
2011,Diciembre,Antioquia,144,1873.73,0.14
2011,Diciembre,Antioquia,6595,34694.47,6.59
2011,Diciembre,Antioquia,16898.64,113108.2,16.9
2011,Diciembre,Antioquia,1739.52,13257.78,1.74
2011,Diciembre,Antioquia,468,6211.07,0.47
2011,Diciembre,Antioquia,6118.7,19299.47,6.12
2011,Diciembre,Antioquia,1500,3088.1,1.5
2011,Diciembre,Antioquia,23899.2,88304.55,23.9
2011,Diciembre,Antioquia,19878.7,83879.2,19.88
2011,Diciembre,Antioquia,360,3925.48,0.36
2011,Diciembre,Antioquia,500,3987.42,0.5
2011,Diciembre,Antioquia,1670,13100.43,1.67
2011,Diciembre,Antioquia,530,2779.04,0.53
2011,Diciembre,Antioquia,3840,11232.97,3.84
2011,Diciembre,Antioquia,1689.6,5979.79,1.69
2011,Diciembre,Antioquia,96,198.55,0.1
2011,Diciembre,Antioquia,1012.8,3881.18,1.01
2011,Diciembre,Antioquia,5921.8,22050.4,5.92
2011,Enero,Antioquia,21176.64,175973.83,21.18
2011,Enero,Antioquia,6520,41599.38,6.52
2011,Enero,Antioquia,8064.5,28854.76,8.06
2011,Enero,Antioquia,3124.8,43777.03,3.12
2011,Enero,Antioquia,5300,35036.28,5.3
2011,Enero,Antioquia,230.4,2138.48,0.23
2011,Enero,Antioquia,153.12,2133.78,0.15
2011,Enero,Antioquia,1990,10490.01,1.99
2011,Enero,Antioquia,630,9592.65,0.63
2011,Enero,Antioquia,144,1344.27,0.14
2011,Enero,Antioquia,225,2788.75,0.23
2011,Enero,Antioquia,13200,172871.09,13.2
2011,Enero,Antioquia,2137.54,29244.05,2.14
2011,Enero,Antioquia,1899,19721.59,1.9
2011,Enero,Antioquia,26423,138723.93,26.42
2011,Enero,Antioquia,40000,343969.6,40
2011,Enero,Antioquia,2600,43895.4,2.6
2011,Enero,Antioquia,10729.29,146692.19,10.73
2011,Enero,Antioquia,2880,6384.79,2.88
2011,Enero,Antioquia,27393.36,189063.8,27.39
2011,Enero,Antioquia,1445.76,13986.68,1.45
2011,Enero,Antioquia,2827.4,13940.42,2.83
2011,Enero,Antioquia,7264.8,48238.62,7.26
2011,Enero,Antioquia,18220.8,66901.1,18.22
2011,Enero,Antioquia,300,4206.5,0.3
2011,Enero,Antioquia,6480,24150.09,6.48
2011,Enero,Antioquia,9198,29787.55,9.2
2011,Enero,Antioquia,4680,9045.82,4.68
2011,Enero,Antioquia,972,672.51,0.97
2011,Enero,Antioquia,50,168.66,0.05
2011,Enero,Antioquia,42,215.29,0.04
2011,Febrero,Antioquia,16473.36,145034.37,16.47
2011,Febrero,Antioquia,7660,48335.38,7.66
2011,Febrero,Antioquia,5675.4,77961.92,5.68
2011,Febrero,Antioquia,4546,24343.96,4.55
2011,Febrero,Antioquia,2400,15776.75,2.4
2011,Febrero,Antioquia,2970,17410.72,2.97
2011,Febrero,Antioquia,438.32,3212.6,0.44
2011,Febrero,Antioquia,124.8,841.97,0.12
2011,Febrero,Antioquia,316.8,2628.21,0.32
2011,Febrero,Antioquia,1000,12505.03,1
2011,Febrero,Antioquia,39217.76,301125.77,39.22
2011,Febrero,Antioquia,8514,53987.49,8.51
2011,Febrero,Antioquia,460.8,3884.09,0.46
2011,Febrero,Antioquia,360,4872.22,0.36
2011,Febrero,Antioquia,42280,547938.02,42.28
2011,Febrero,Antioquia,38795,99830.22,38.8
2011,Febrero,Antioquia,101346,298484.45,101.35
2011,Febrero,Antioquia,1170,7397.86,1.17
2011,Febrero,Antioquia,124.56,1685.94,0.12
2011,Febrero,Antioquia,576,5157.05,0.58
2011,Febrero,Antioquia,829.44,10772.09,0.83
2011,Febrero,Antioquia,40000,341012.72,40
2011,Febrero,Antioquia,200000,1658826.4,200
2011,Febrero,Antioquia,35275.44,276300.56,35.28
2011,Febrero,Antioquia,5736,30690.32,5.74
2011,Febrero,Antioquia,5200,19709.08,5.2
2011,Febrero,Antioquia,300,5004.16,0.3
2011,Febrero,Antioquia,11820,36640.83,11.82
2011,Febrero,Antioquia,2620,28689.88,2.62
2011,Febrero,Antioquia,8736,18025.57,8.74
2011,Febrero,Antioquia,3836,31516.75,3.84
2011,Febrero,Antioquia,7588,45644.1,7.59
2011,Febrero,Antioquia,221.5,716.68,0.22
2011,Febrero,Antioquia,10878,148875.68,10.88
2011,Febrero,Antioquia,37090,239862.46,37.09
2011,Febrero,Antioquia,150,433.77,0.15
2011,Febrero,Antioquia,480,6366.8,0.48
2011,Febrero,Antioquia,600,195.6,0.6
2011,Febrero,Antioquia,767.8,3515.61,0.77
2011,Febrero,Antioquia,482.06,4138.12,0.48
2011,Julio,Antioquia,77040,566631.37,77.04
2011,Julio,Antioquia,4114.8,46303.02,4.11
2011,Julio,Antioquia,293.76,4616.25,0.29
2011,Julio,Antioquia,4200,26389.39,4.2
2011,Julio,Antioquia,1750,8797.93,1.75
2011,Julio,Antioquia,5850,30056.44,5.85
2011,Julio,Antioquia,579.6,7035.88,0.58
2011,Julio,Antioquia,315,3694.76,0.32
2011,Julio,Antioquia,9660,51860.37,9.66
2011,Julio,Antioquia,9777.6,60714.86,9.78
2011,Julio,Antioquia,14000,113221.52,14
2011,Julio,Antioquia,19572,52031.77,19.57
2011,Julio,Antioquia,60229.9,175213.19,60.23
2011,Julio,Antioquia,1760,8789.26,1.76
2011,Julio,Antioquia,15578.4,81564.43,15.58
2011,Julio,Antioquia,180,2883.27,0.18
2011,Julio,Antioquia,1170.4,7910.84,1.17
2011,Julio,Antioquia,57.6,536.36,0.06
2011,Julio,Antioquia,587.52,7576.2,0.59
2011,Julio,Antioquia,10421.2,61507.69,10.42
2011,Julio,Antioquia,86.4,808.76,0.09
2011,Julio,Antioquia,103.68,1347.68,0.1
2011,Julio,Antioquia,9150.8,51284.69,9.15
2011,Julio,Antioquia,11440,60782.87,11.44
2011,Julio,Antioquia,11912.43,152469.14,11.91
2011,Julio,Antioquia,581.76,10021.46,0.58
2011,Julio,Antioquia,72048.96,159470.85,72.05
2011,Julio,Antioquia,648,1347.16,0.65
2011,Junio,Antioquia,30260,373681.8,30.26
2011,Junio,Antioquia,62346.8,501801.44,62.35
2011,Junio,Antioquia,21409.45,150718.58,21.41
2011,Junio,Antioquia,15978,42556.19,15.98
2011,Junio,Antioquia,21360.87,249516.75,21.36
2011,Junio,Antioquia,12265,83896.09,12.27
2011,Junio,Antioquia,4052.16,58217.22,4.05
2011,Junio,Antioquia,6912,13698.58,6.91
2011,Junio,Antioquia,50040,310862.99,50.04
2011,Junio,Antioquia,4,56.8,0
2011,Junio,Antioquia,3110.4,15442.8,3.11
2011,Junio,Antioquia,20000,179031.59,20
2011,Junio,Antioquia,2560,15096.17,2.56
2011,Junio,Antioquia,46185,242445.2,46.19
2011,Junio,Antioquia,1236,7119.64,1.24
2011,Junio,Antioquia,9258.64,51518.09,9.26
2011,Junio,Antioquia,115.2,1079.12,0.12
2011,Junio,Antioquia,1036.8,12164.19,1.04
2011,Junio,Antioquia,2160,5744.87,2.16
2011,Junio,Antioquia,20519.68,150268.43,20.52
2011,Junio,Antioquia,904.32,7836.76,0.9
2011,Junio,Antioquia,836.3,3763.44,0.84
2011,Junio,Antioquia,61760.4,429345.66,61.76
2011,Junio,Antioquia,39790.4,132699.53,39.79
2011,Junio,Antioquia,270,4383.47,0.27
2011,Junio,Antioquia,201.6,3409.36,0.2
2011,Junio,Antioquia,2005,12386.68,2
2011,Junio,Antioquia,803.28,5375.75,0.8
2011,Junio,Antioquia,28.8,261.58,0.03
2011,Junio,Antioquia,20175.36,254247.09,20.18
2011,Junio,Antioquia,62862.8,133390.15,62.86
2011,Junio,Antioquia,187.2,497.13,0.19
2011,Junio,Antioquia,72,235.74,0.07
2011,Junio,Antioquia,50,162.68,0.05
2011,Junio,Antioquia,288,566.44,0.29
2011,Junio,Antioquia,417.6,821.2,0.42
2011,Junio,Antioquia,1163.4,5735.17,1.16
2011,Junio,Antioquia,200.5,965.18,0.2
2011,Marzo,Antioquia,9120,112937.65,9.12
2011,Marzo,Antioquia,160000,1330678.37,160
2011,Marzo,Antioquia,55356.16,470937.86,55.36
2011,Marzo,Antioquia,20040,150802.61,20.04
2011,Marzo,Antioquia,23260.8,67543.68,23.26
2011,Marzo,Antioquia,21488.78,258675.71,21.49
2011,Marzo,Antioquia,61085,317243.26,61.09
2011,Marzo,Antioquia,4700,31563.03,4.7
2011,Marzo,Antioquia,1395,7466.05,1.4
2011,Marzo,Antioquia,2504,17058.66,2.5
2011,Marzo,Antioquia,576,5620.62,0.58
2011,Marzo,Antioquia,14410,137766.93,14.41
2011,Marzo,Antioquia,21000,181612,21
2011,Marzo,Antioquia,2160,13546.6,2.16
2011,Marzo,Antioquia,10800,68155.3,10.8
2011,Marzo,Antioquia,1382.4,22682.76,1.38
2011,Marzo,Antioquia,4500,31982.69,4.5
2011,Marzo,Antioquia,200000,1771854.5,200
2011,Marzo,Antioquia,835.2,11112.81,0.84
2011,Marzo,Antioquia,97779.7,353893.26,97.78
2011,Marzo,Antioquia,6280,38680.5,6.28
2011,Marzo,Antioquia,7930,102140.8,7.93
2011,Marzo,Antioquia,200000,1691231.45,200
2011,Marzo,Antioquia,33274.64,237651.18,33.27
2011,Marzo,Antioquia,328.32,3226.33,0.33
2011,Marzo,Antioquia,4441.6,15231.8,4.44
2011,Marzo,Antioquia,21504,176126.69,21.5
2011,Marzo,Antioquia,12623.5,44054.37,12.62
2011,Marzo,Antioquia,6131.4,20485.89,6.13
2011,Marzo,Antioquia,207.08,1484.3,0.21
2011,Marzo,Antioquia,1413.37,9103.79,1.41
2011,Marzo,Antioquia,172.8,2306.67,0.17
2011,Marzo,Antioquia,9665.57,54856.93,9.67
2011,Marzo,Antioquia,576,8042.25,0.58
2011,Marzo,Antioquia,39851.84,255696.3,39.85
2011,Marzo,Antioquia,30000,262732.79,30
2011,Marzo,Antioquia,465.36,1158.43,0.47
2011,Marzo,Antioquia,30.7,186.77,0.03
2011,Mayo,Antioquia,40000,315304.86,40
2011,Mayo,Antioquia,41934.16,339629.77,41.93
2011,Mayo,Antioquia,10996,77397.73,11
2011,Mayo,Antioquia,19114.8,73071.75,19.11
2011,Mayo,Antioquia,24809.52,328665.06,24.81
2011,Mayo,Antioquia,15964.7,81646.41,15.96
2011,Mayo,Antioquia,8040,101752.01,8.04
2011,Mayo,Antioquia,288,4946.38,0.29
2011,Mayo,Antioquia,26885.8,61307.15,26.89
2011,Mayo,Antioquia,720,5793.75,0.72
2011,Mayo,Antioquia,2724.8,15903.13,2.72
2011,Mayo,Antioquia,3240,20778,3.24
2011,Mayo,Antioquia,45,233.22,0.05
2011,Mayo,Antioquia,1651.2,10626.23,1.65
2011,Mayo,Antioquia,1380.8,8382.34,1.38
2011,Mayo,Antioquia,20220,185707.84,20.22
2011,Mayo,Antioquia,19550,156475.28,19.55
2011,Mayo,Antioquia,300,4379.59,0.3
2011,Mayo,Antioquia,288,2577.68,0.29
2011,Mayo,Antioquia,450,5347.54,0.45
2011,Mayo,Antioquia,2716.8,13884.57,2.72
2011,Mayo,Antioquia,2320,13979,2.32
2011,Mayo,Antioquia,14184,89315.98,14.18
2011,Mayo,Antioquia,201.6,1633.76,0.2
2011,Mayo,Antioquia,1069.4,3292.13,1.07
2011,Mayo,Antioquia,691.2,10750.32,0.69
2011,Mayo,Antioquia,1082.88,16621.17,1.08
2011,Mayo,Antioquia,720,8711.41,0.72
2011,Mayo,Antioquia,10164,54443.88,10.16
2011,Mayo,Antioquia,2484,15997.66,2.48
2011,Mayo,Antioquia,300,1818.25,0.3
2011,Mayo,Antioquia,37776.4,283059.52,37.78
2011,Mayo,Antioquia,950.4,8449.91,0.95
2011,Mayo,Antioquia,5381.2,18077.6,5.38
2011,Mayo,Antioquia,38244,282230.02,38.24
2011,Mayo,Antioquia,14508,48060.02,14.51
2011,Mayo,Antioquia,150,2412.4,0.15
2011,Mayo,Antioquia,1108.8,17668.59,1.11
2011,Mayo,Antioquia,1000,6413.88,1
2011,Mayo,Antioquia,9377.6,53027.99,9.38
2011,Mayo,Antioquia,57.6,519.02,0.06
2011,Mayo,Antioquia,103.68,657.52,0.1
2011,Mayo,Antioquia,9840.01,54981.74,9.84
2011,Mayo,Antioquia,250,658.97,0.25
2011,Mayo,Antioquia,504,6487.9,0.5
2011,Mayo,Antioquia,750,2828.96,0.75
2011,Noviembre,Antioquia,27587.2,227037.76,27.59
2011,Noviembre,Antioquia,1420,13289.46,1.42
2011,Noviembre,Antioquia,12660.8,70505.59,12.66
2011,Noviembre,Antioquia,2535.2,15814.75,2.54
2011,Noviembre,Antioquia,3500,24439.8,3.5
2011,Noviembre,Antioquia,1681.2,10559.75,1.68
2011,Noviembre,Antioquia,9700,91674.94,9.7
2011,Noviembre,Antioquia,10000,82345.56,10
2011,Noviembre,Antioquia,9662.4,55551.04,9.66
2011,Noviembre,Antioquia,13120,150005.06,13.12
2011,Noviembre,Antioquia,60349.18,168406.84,60.35
2011,Noviembre,Antioquia,1202,9233.33,1.2
2011,Noviembre,Antioquia,1340,8786.92,1.34
2011,Noviembre,Antioquia,3765.6,17262.89,3.77
2011,Noviembre,Antioquia,1480,25389.73,1.48
2011,Noviembre,Antioquia,6899.1,94240.52,6.9
2011,Noviembre,Antioquia,622.1,1414.01,0.62
2011,Noviembre,Antioquia,2800,6307.58,2.8
2011,Noviembre,Antioquia,44850.4,276646.16,44.85
2011,Noviembre,Antioquia,297,3635.09,0.3
2011,Noviembre,Antioquia,1159.2,5842,1.16
2011,Noviembre,Antioquia,5460,40434.48,5.46
2011,Noviembre,Antioquia,507.3,1414.35,0.51
2011,Noviembre,Antioquia,1980,14180.94,1.98
2011,Noviembre,Antioquia,144,1490.1,0.14
2011,Noviembre,Antioquia,1252.8,9742.37,1.25
2011,Noviembre,Antioquia,518.4,3448.08,0.52
2011,Noviembre,Antioquia,11480,65135.34,11.48
2011,Noviembre,Antioquia,868.65,1751.77,0.87
2011,Octubre,Antioquia,2016,20282.22,2.02
2011,Octubre,Antioquia,1260,17894.71,1.26
2011,Octubre,Antioquia,46876.32,407154.11,46.88
2011,Octubre,Antioquia,14032,109769,14.03
2011,Octubre,Antioquia,1152,11874.07,1.15
2011,Octubre,Antioquia,3836.16,55082.48,3.84
2011,Octubre,Antioquia,6726.8,62574.41,6.73
2011,Octubre,Antioquia,460.8,4444.71,0.46
2011,Octubre,Antioquia,8186.84,47051.18,8.19
2011,Octubre,Antioquia,2920,19084.6,2.92
2011,Octubre,Antioquia,720,13346.96,0.72
2011,Octubre,Antioquia,13500,148844.61,13.5
2011,Octubre,Antioquia,3497.33,60289.25,3.5
2011,Octubre,Antioquia,720,9686.69,0.72
2011,Octubre,Antioquia,25540,153318.73,25.54
2011,Octubre,Antioquia,3095.9,19969.57,3.1
2011,Octubre,Antioquia,3600,13604.72,3.6
2011,Octubre,Antioquia,0.26,0.87,0
2011,Octubre,Antioquia,25825.96,172081.03,25.83
2011,Octubre,Antioquia,1180.8,9181.17,1.18
2011,Octubre,Antioquia,540,7533.34,0.54
2011,Octubre,Antioquia,288,4041.11,0.29
2011,Octubre,Antioquia,3797.72,14084.52,3.8
2011,Octubre,Antioquia,47952,323074.84,47.95
2011,Octubre,Antioquia,1,5.9,0
2011,Octubre,Antioquia,9713.6,34895.86,9.71
2011,Octubre,Antioquia,540,9635.69,0.54
2011,Octubre,Antioquia,19966.64,64291.53,19.97
2011,Octubre,Antioquia,352.16,2749.31,0.35
2011,Octubre,Antioquia,8540.64,128080.27,8.54
2011,Octubre,Antioquia,220,1875.11,0.22
2011,Octubre,Antioquia,2.5,45,0
2011,Octubre,Antioquia,10.8,196.36,0.01
2011,Octubre,Antioquia,7.3,52.89,0.01
2011,Septiembre,Antioquia,18708,221815.77,18.71
2011,Septiembre,Antioquia,40754.08,335188.35,40.75
2011,Septiembre,Antioquia,1120,9891.84,1.12
2011,Septiembre,Antioquia,39624,145275.85,39.62
2011,Septiembre,Antioquia,14444.26,208629.19,14.44
2011,Septiembre,Antioquia,29897.8,150876.59,29.9
2011,Septiembre,Antioquia,2822.4,43179.53,2.82
2011,Septiembre,Antioquia,3900,25446.74,3.9
2011,Septiembre,Antioquia,2250,11650.85,2.25
2011,Septiembre,Antioquia,2480,14385.75,2.48
2011,Septiembre,Antioquia,13650,130407.31,13.65
2011,Septiembre,Antioquia,15000,118427.32,15
2011,Septiembre,Antioquia,18216,63763.4,18.22
